player_id,full_name,status,position,team
5121,Braxton Berrios,Active,WR,NYJ
7969,Adrian Ealy,Active,OT,BAL
7120,Trevis Gipson,Active,LB,CHI
LAR,LAR,,DEF,LAR
5989,Trysten Hill,Active,DT,DAL
4329,Chris Muller,Active,G,DEN
5257,Tim Boyle,Active,QB,DET
3242,Kenyan Drake,Active,RB,LV
5727,Nick Thurman,Active,DT,NE
7189,Delrick Abrams,Active,DB,ATL
4133,John Johnson,Active,DB,CLE
8029,Marvin Wilson,Active,DT,CLE
4323,Darrell Daniels,Active,TE,ARI
6308,Ian Bunting,Active,TE,ARI
2343,Preston Smith,Active,LB,GB
3266,Tavon Young,Active,CB,BAL
6787,Jedrick Wills,Active,OT,CLE
7785,Cole Van Lanen,Active,OL,GB
4982,Mike Hughes,Active,DB,KC
5475,Nate Wozniak,Inactive,T,NYG
1264,Justin Tucker,Active,K,BAL
843,Cameron Heyward,Active,DT,PIT
7953,Bryan Mills,Active,CB,SEA
2034,Gabe Jackson,Active,OG,SEA
4159,Ryan Glasgow,Active,DT,NO
4991,James Daniels,Active,OL,CHI
7279,DeMichael Harris,Active,WR,IND
4435,Anthony Firkser,Active,TE,TEN
7549,CJ Marable,Active,RB,CHI
3805,Jon Brown,Active,K,JAX
4160,Josh Malone,Active,WR,NYJ
7173,Jalen McCleskey,Active,WR,NO
4814,De'Quan Hampton,Active,TE,TB
7787,Damar Hamlin,Active,DB,BUF
5015,Sam Hubbard,Active,DE,CIN
5570,Chad Beebe,Active,WR,MIN
6257,Roderic Teamer,Active,DB,LV
2161,Jerick McKinnon,Active,RB,KC
3295,Dean Lowry,Active,DE,GB
105,Brandon Carr,Active,CB,DAL
6829,Kristian Fulton,Active,CB,TEN
574,Dez Bryant,Active,WR,BAL
1098,Brandon Brooks,Active,OG,PHI
3751,Winston Rose,Active,CB,CIN
4995,Ian Thomas,Active,TE,CAR
5132,Steven Mitchell,Active,WR,HOU
7229,Dieter Eiselen,Active,OL,CHI
7626,Jayson Oweh,Active,LB,BAL
5104,Scott Quessenberry,Active,OL,LAC
6896,Amik Robertson,Active,CB,LV
1058,Kelechi Osemele,Active,OG,KC
4451,Isaac Whitney,Active,WR,ARI
7761,Tre Norwood,Active,DB,PIT
6266,Alexander Myres,Inactive,DB,DET
973,Anthony Sherman,Active,RB,KC
4752,Fred Brown,Active,WR,TEN
6789,Henry Ruggs,Active,WR,LV
4175,Chad Hansen,Active,WR,DET
2425,Josh Shaw,Inactive,SS,ARI
5203,K.J. Malone,Active,T,HOU
6334,Damarea Crockett,Active,RB,DEN
8021,Branden Mack,Active,WR,DEN
2189,Tyler Gaffney,Active,RB,NE
1587,Vance McDonald,Injured Reserve,TE,PIT
5328,Tremon Smith,Active,DB,HOU
7513,Manny Patterson,Active,DB,KC
5889,Bryce Love,Active,RB,WAS
5906,Dawson Knox,Active,TE,BUF
6234,Deonte Harris,Active,WR,NO
7080,Omar Bayless,Active,WR,CAR
7739,Bryce Hargrove,Active,OL,ATL
4990,Darius Leonard,Active,LB,IND
7757,Ben Skowronek,Active,WR,LAR
5744,Eldridge Massington,Active,WR,NO
1997,Josh Wells,Active,OT,TB
5839,Rashan Gary,Active,LB,GB
1875,C.J. Mosley,Active,LB,NYJ
1086,Billy Winn,Active,DT,GB
7998,Riley Cole,Active,LB,KC
4980,Leighton Vander Esch,Active,LB,DAL
4162,Ryan Switzer,Active,WR,CLE
1205,Rodney McLeod,Active,DB,PHI
7227,Artavis Pierce,Active,RB,CHI
6397,Jaylen Johnson,Active,DL,DEN
2332,Byron Jones,Active,CB,MIA
4197,Isaiah McKenzie,Active,WR,BUF
5340,Andre Smith,Active,LB,BUF
7742,Kion Smith,Active,OT,ATL
6795,Ross Blacklock,Active,DT,HOU
6879,Quartney Davis,Active,WR,IND
7737,Jack Batho,Active,OL,ATL
5294,Mikah Holder,Active,WR,WAS
6348,Del'Shawn Phillips,Active,LB,NYJ
4923,Rushel Shell III,Active,RB,PIT
6144,Trayveon Williams,Active,RB,CIN
5173,Dalton Keene,Active,DE,LAR
8018,Shaun Beyer,Active,TE,DEN
6453,D.J. Montgomery,Active,WR,NYJ
4987,Frank Ragnow,Active,OL,DET
3668,Joshua Perkins,Active,TE,SF
6986,Nigel Warrior,Active,DB,BAL
PIT,PIT,,DEF,PIT
4145,Vince Biegel,Active,LB,MIA
3340,Jerell Adams,Active,TE,TB
7876,Michael Dwumfour,Active,DT,NYJ
6850,Harrison Bryant,Active,TE,CLE
7558,Whop Philyor,Active,WR,MIN
1800,Jordan Matthews,Active,TE,SF
1340,Lane Johnson,Active,OT,PHI
1071,Mohamed Sanu,Active,WR,SF
3227,T.J. Green,Active,DB,ATL
7838,Larry Borom,Active,OL,CHI
4383,Adam Pankey,Active,OT,MIA
7038,Darius Anderson,Active,RB,IND
7693,Chauncey Golston,Active,DE,DAL
4158,Eddie Jackson,Active,DB,CHI
6877,Keith Ismael,Active,C,WAS
3438,Trevor Williams,Active,CB,PIT
3174,Leonard Floyd,Active,LB,LAR
2548,Akeem King,Active,CB,MIA
2714,Gabe Holmes,Active,TE,MIA
4939,Roderick Henderson,Active,DT,TEN
4050,Cyril Grayson,Active,WR,TB
6860,Akeem Davis-Gaither,Active,LB,CIN
5956,Isaiah Prince,Active,OT,CIN
4975,Taven Bryan,Active,DE,JAX
6082,Corbin Kaufusi,Active,OL,SF
7883,Joey Capra,Active,OL,GB
6844,Isaiah Wilson,Active,T,MIA
7434,Kemah Siverand,Active,DB,LV
5377,Jamarco Jones,Active,OT,SEA
7951,BJ Emmons,Active,RB,LV
3250,Le'Raven Clark,Active,OT,PHI
7020,Cam Brown,Active,LB,NYG
6984,Tony Jones,Active,RB,NO
3322,D.J. Reader,Active,DT,CIN
5027,Geron Christian,Inactive,OL,HOU
1728,Ben Garland,Active,OG,SF
5329,Armani Watts,Active,DB,KC
2435,Shaquille Mason,Active,OL,NE
1011,A.Q. Shipley,Active,C,TB
5466,John Franklin-Myers,Active,DT,NYJ
4102,Dion Dawkins,Inactive,OT,BUF
3167,Jaylon Smith,Active,LB,DAL
7233,Andre Baccellia,Active,WR,ARI
1255,Mark Barron,Active,LB,DEN
3269,Chris Moore,Active,WR,HOU
2028,Derek Carr,Active,QB,LV
4393,Cameron Malveaux,Active,DE,CLE
5021,Lorenzo Carter,Active,LB,NYG
6897,Jabari Zuniga,Active,DE,NYJ
4099,Duke Riley,Active,LB,MIA
1945,Chris Boswell,Active,K,PIT
7768,Jack Anderson,Active,OG,BUF
908,Prince Amukamara,Active,DB,NO
7984,Drue Chrisman,Active,P,CIN
3219,Jason Spriggs,Active,OL,ATL
8006,Isaiah Kaufusi,Active,LB,IND
2677,Neville Hewitt,Active,LB,HOU
6999,Benito Jones,Active,DT,MIA
4828,Rashard Davis,Active,WR,TEN
681,Nick Sundberg,Active,LS,WAS
6915,Alton Robinson,Active,DE,SEA
6461,Matt Orzech,Active,LS,LAR
6987,Hakeem Adeniji,Active,OG,CIN
3735,Duke Thomas,Active,CB,BUF
4531,Ricky Seals-Jones,Active,TE,WAS
6822,Jake Fromm,Active,QB,BUF
4272,Sam Tevi,Active,OT,IND
5007,Keke Coutee,Active,WR,HOU
8023,Nolan Laufenberg,Active,OG,DEN
7628,Eric Stokes,Active,CB,GB
5069,Kylie Fitts,Active,LB,ARI
1633,Rashaan Melvin,Active,CB,CAR
2374,Tyler Lockett,Active,WR,SEA
7962,Sadarius Hutcherson,Active,OG,TB
8027,Tre Harbison,Active,RB,CLE
8078,Brontae Harris,Active,DB,LAR
829,Andy Dalton,Active,QB,CHI
825,Jimmy Smith,Active,CB,BAL
1785,James Winchester,Active,LS,KC
3257,Jacoby Brissett,Active,QB,MIA
7311,Javin White,Active,LB,LV
5436,Emmanuel Moseley,Inactive,CB,SF
1643,Jordan Dangerfield,Active,SS,PIT
6417,William Sweet,Active,OL,ATL
7839,Evan McPherson,Active,K,CIN
4165,Julien Davenport,Inactive,OT,IND
5908,Amani Hooker,Active,DB,TEN
7555,Jamie Newman,Active,QB,PHI
3363,Kamu Grugier-Hill,Active,LB,HOU
7409,Isaac Alarcon,Active,OT,DAL
5885,Ryan Finley,Active,QB,HOU
2645,Quinton Dunbar,Active,CB,DET
1553,John Jenkins,Active,DT,MIA
4056,Jabrill Peppers,Active,DB,NYG
4974,Terrell Edmunds,Active,DB,PIT
1433,Brandon McManus,Active,K,DEN
1750,Giorgio Tavecchio,Active,K,TEN
7820,Daelin Hayes,Active,LB,BAL
6634,Nate Brooks,Active,CB,TB
4540,Austin Rehkow,Active,P,IND
5914,David Long,Active,CB,LAR
6051,Darryl Johnson,Active,DE,BUF
1620,Jahleel Addae,Active,DB,LAC
6752,Derrick Kelly II,Active,,NO
6921,Josh Uche,Active,LB,NE
7827,Darrick Forrest,Active,DB,WAS
2192,Andrew Norwell,Active,OG,JAX
7580,Khalil McClain,Active,WR,CHI
5303,Joel Iyiegbuniwe,Active,LB,CHI
2340,Mario Edwards,Active,DE,CHI
2270,Justin Britt,Active,OL,HOU
3279,Juston Burris,Active,DB,CAR
3813,Tre Roberson,Active,CB,CHI
6344,Picasso Nelson,Active,CB,ARI
5092,Troy Fumagalli,Active,TE,NE
1067,Marvin Jones,Active,WR,JAX
4999,Josh Sweat,Active,DE,PHI
1345,Kiko Alonso,Active,LB,SF
3692,Alex Redmond,Active,OG,NE
3206,Joe Schobert,Active,LB,JAX
6217,Blake Cashman,Active,LB,NYJ
3882,Zach Wood,Active,LS,NO
7726,Derrick Barnes,Active,LB,DET
2230,Lamarcus Joyner,Active,DB,NYJ
5261,Jester Weah,Active,WR,CHI
7356,Tyshun Render,Active,DE,MIA
3803,Elijhaa Penny,Active,RB,NYG
6540,DeAndre Thompkins,Active,WR,GB
1789,Josh Andrews,Active,C,ATL
7944,Mike Strachan,Active,WR,IND
579,Linval Joseph,Active,DT,LAC
7546,Tre Nixon,Active,WR,NE
7520,Innis Gaines,Active,DB,GB
3645,Tyler Marz,Active,G,MIA
7655,Asante Samuel,Active,CB,LAC
7946,Jack Stoll,Active,TE,PHI
4956,Nick Dooley,Active,LS,MIN
1407,Christopher Hubbard,Active,OT,CLE
6060,Sean Murphy-Bunting,Active,CB,TB
4306,Taylor Reynolds,Active,CB,ATL
7658,Kelvin Joseph,Active,CB,DAL
1466,Travis Kelce,Active,TE,KC
7055,Sewo Olonilua,Active,FB,DAL
7633,Kwity Paye,Active,DE,IND
4878,Brandon Zylstra,Active,WR,CAR
2643,Deshazor Everett,Active,DB,WAS
6963,Patrick Taylor,Active,RB,GB
7601,Rondale Moore,Active,WR,ARI
3849,Wynton McManis,Active,LB,NO
1561,Steven Means,Active,DE,ATL
3664,J.D. McKissic,Active,RB,WAS
7323,Nathan Gilliam,Active,OG,LAC
5873,Riley Ridley,Active,WR,CHI
4913,Aiulua Fanene,Active,DT,GB
7174,Juwan Green,Active,WR,ATL
4298,Cam Keizur,Active,C,ATL
5708,Da'sean Downey,Active,DE,BAL
4325,Thomas Hennessy,Active,LS,NYJ
2668,Xavier Williams,Active,DT,ARI
3296,Seth DeValve,Active,TE,ARI
260,Josh Johnson,Active,QB,NYJ
2078,Odell Beckham,Active,WR,CLE
6058,Lamont Gaillard,Active,C,CIN
5439,Austin Schlottmann,Active,OG,DEN
7391,Bryce Huff,Active,DE,NYJ
5658,Dee Delaney,Active,CB,TB
6285,Xavier Crawford,Active,DB,CHI
5362,Jordan Mailata,Active,OT,PHI
8088,Kalif Jackson,Active,TE,MIA
4167,Zach Banner,Active,OT,PIT
7497,Kamaal Seymour,Inactive,OT,LV
7466,Nathan Cottrell,Active,RB,JAX
6077,Phil Haynes,Active,OG,SEA
2109,Ryan Groy,Active,G,LAC
7410,David Bada,Active,DT,WAS
879,Rodney Hudson,Active,C,ARI
7937,Kyle Spalding,Active,OL,LAC
6168,John Ursua,Active,WR,SEA
7982,Dorian Etheridge,Active,LB,ATL
7532,Rakeem Boyd,Active,RB,DET
5089,Mike White,Active,QB,NYJ
2986,Greg Mancz,Active,OG,BAL
6711,Jalen Thompson,Active,DB,ARI
2827,DeShawn Williams,Active,DT,DEN
5930,Jaquan Johnson,Active,DB,BUF
8065,Troy Warner,Active,DB,LAR
2309,Amari Cooper,Active,WR,DAL
5370,Marcell Harris,Active,DB,SF
1663,Abry Jones,Active,DT,TEN
6959,LeVante Bellamy,Active,RB,DEN
6354,Nate Meadors,Active,DB,PHI
7670,Josh Palmer,Active,WR,LAC
7170,Jarren Williams,Active,CB,NYG
1049,Ryan Tannehill,Active,QB,TEN
7185,Ray Wilborn,Active,LB,GB
5009,Christopher Herndon,Active,TE,NYJ
2033,Shelby Harris,Active,DE,DEN
19,Joe Flacco,Active,QB,PHI
5204,Anthony Coyle,Active,OT,PIT
4693,Andrew Wylie,Active,OG,KC
7758,Will Fries,Active,OG,IND
3202,Austin Hooper,Active,TE,CLE
2673,Damiere Byrd,Active,WR,CHI
8032,Aaron Donkor,Active,LB,SEA
6762,Darion Clark,Active,TE,CHI
7970,Ar'Darius Washington,Active,DB,BAL
5290,Deontay Burnett,Active,WR,PHI
6494,Bryan Mone,Active,DT,SEA
6419,P.J. Locke,Active,DB,DEN
6210,Darnell Savage,Active,DB,GB
2513,Anthony Chickillo,Active,LB,DEN
7169,Jace Whittaker,Active,CB,ARI
1626,Will Compton,Active,LB,TEN
5117,Jordan Thomas,Active,TE,IND
7684,Jalen Mayfield,Active,OT,ATL
6027,Nate Hall,Active,LB,CAR
4643,Calvin Munson,Active,LB,MIA
4199,Aaron Jones,Active,RB,GB
5401,Armanti Foreman,Active,WR,MIN
5692,Ryan Santoso,Active,P,NYG
3559,Ryan Smith,Active,CB,LAC
6967,Aaron Fuller,Active,WR,SEA
7283,Chris Williams,Active,DT,IND
4649,Chad Wheeler,Active,T,SEA
5554,Reggie Hall,Active,CB,NYJ
6128,Rock Ya-Sin,Active,CB,IND
7109,Malcolm Perry,Active,WR,MIA
4196,Roderick Johnson,Active,OT,HOU
6957,James Proche,Active,WR,BAL
7988,Riley Lees,Active,WR,CIN
6610,Demetrius Flannigan-Fowles,Active,LB,SF
7978,Tre Walker,Active,WR,BUF
6555,A.J. Cole,Active,P,LV
4073,Taco Charlton,Active,DE,KC
4914,Glen Coffee,Active,RB,SF
7624,Carson Williams,Active,TE,LV
5963,Nate Herbig,Active,OG,PHI
4112,Tarell Basham,Active,DE,DAL
6783,Jerry Jeudy,Active,WR,DEN
5074,Micah Kiser,Active,LB,LAR
7924,Jaytlin Askew,Active,CB,MIA
4142,Nazair Jones,Active,DT,BUF
1174,Mike Daniels,Active,DT,CIN
NE,NE,,DEF,NE
5050,Rashaan Gaulden,Active,DB,LV
1577,Kevin Minter,Active,LB,TB
7712,Robert Rochell,Active,DB,LAR
7656,Jackson Carman,Active,OG,CIN
7360,Brady Aiello,Active,T,CLE
4996,Kyle Lauletta,Active,QB,CLE
7718,Tyler Shelvin,Active,DT,CIN
6552,Malik Henry,Active,WR,NO
3178,Josh Doctson,Active,WR,NYJ
5947,Jakobi Meyers,Active,WR,NE
6138,Saivion Smith,Active,CB,DEN
7531,Feleipe Franks,Active,QB,ATL
3304,Quinton Jefferson,Active,DT,LV
2350,Eric Kendricks,Active,LB,MIN
3280,Tyler Ervin,Active,RB,GB
4778,Reggie Davis,Active,WR,DAL
5891,Yodny Cajuste,Active,OL,NE
7487,Delontae Scott,Active,DE,GB
989,James Carpenter,Active,G,ATL
5872,Deebo Samuel,Active,WR,SF
2386,John Miller,Active,OG,CAR
4976,Daron Payne,Inactive,DT,WAS
1464,Eric Fisher,Active,OT,IND
4294,Deante Burton,Active,CB,DAL
3156,Joey Bosa,Active,DE,LAC
4037,Chris Godwin,Active,WR,TB
2390,Tyler Kroft,Active,TE,NYJ
7458,Isaiah Zuber,Active,WR,NE
6518,Greg Roberts,Active,DE,CAR
2359,Ameer Abdullah,Active,RB,MIN
6124,Montez Sweat,Active,DE,WAS
7013,Steven Montez,Active,QB,WAS
8089,Sal Cannella,Active,TE,MIA
7792,Landon Young,Active,OT,NO
2130,Kyle Van Noy,Active,LB,NE
6352,Duplicate Player,Inactive,RB,LAR
4138,Cameron Sutton,Active,CB,PIT
7253,Ron'Dell Carter,Active,DE,DAL
6122,Jonah Williams,Active,OT,CIN
7600,Pat Freiermuth,Active,TE,PIT
4104,Taylor Moton,Active,OT,CAR
4507,Ben Braden,Active,G,GB
5514,Evan Perroni,Active,,TB
7921,Christian Elliss,Active,LB,MIN
3867,Branden Jackson,Active,DE,SEA
7079,Pete Guerriero,Active,RB,NYJ
606,Joe Webb,Active,QB,NYG
6952,Jonah Jackson,Active,OL,DET
2168,Devonta Freeman,Active,RB,NO
6208,Elliott Fry,Active,K,ATL
6493,Justin Johnson,Active,TE,ARI
1500,Jordan Reed,Active,TE,SF
2671,Josh Lambo,Active,K,JAX
5171,Kevin Rader,Active,TE,PIT
7162,Ryan Becker,Active,TE,ATL
6650,Chase McLaughlin,Active,K,CLE
3543,Spencer Pulley,Active,C,TEN
4499,Chase Dominguez,Active,LS,NO
2389,Jordan Hicks,Active,LB,ARI
1387,Rex Burkhead,Active,RB,HOU
5311,R.J. McIntosh,Active,DT,NYG
6239,Malik Taylor,Active,WR,GB
8071,Mitchell Fraboni,Active,LS,HOU
738,Clark Harris,Active,LS,CIN
6120,Christian Wilkins,Active,DT,MIA
7664,Christian Barmore,Active,DT,NE
5146,Matt Gono,Active,OT,ATL
CLE,CLE,,DEF,CLE
5368,Greg Stroman,Active,CB,WAS
1933,Taylor Lewan,Active,OT,TEN
6763,Reggie Begelton,Active,WR,GB
2821,Jake Kumerow,Active,WR,BUF
997,Malcolm Smith,Active,LB,CLE
8042,Chris Naggar,Active,K,NYJ
7319,Jeff Cotton,Active,WR,JAX
7773,Larnel Coleman,Active,OT,MIA
7654,Aaron Banks,Active,OG,SF
7049,Jauan Jennings,Inactive,WR,SF
7061,Cameron Clark,Active,OT,NYJ
4157,Tarik Cohen,Active,RB,CHI
633,Tramaine Brock,Active,CB,DET
491,Danny Amendola,Active,WR,DET
7270,Will Sunderland,Active,CB,SEA
7521,Chris Blair,Active,WR,GB
7053,Daniel Thomas,Active,DB,JAX
6883,Lucas Niang,Active,OT,KC
7289,Doug Costin,Active,DT,JAX
7917,Turner Bernard,Active,LS,MIN
3274,Nick Kwiatkoski,Active,LB,LV
5230,Michael Badgley,Active,K,LAC
7433,Gavin Heslop,Active,CB,SEA
4922,Garrett Scantling,Active,WR,ATL
7561,Elijah Mitchell,Active,RB,SF
233,Matt Moore,Active,QB,KC
7692,Kendrick Green,Active,C,PIT
7634,Jamin Davis,Active,LB,WAS
6557,Jeff Smith,Active,WR,NYJ
7205,Marquel Harrell,Active,G,BUF
5857,Noah Fant,Active,TE,DEN
1737,Case Keenum,Active,QB,CLE
5934,Charles Omenihu,Active,DE,HOU
2495,Nick O'Leary,Active,TE,LV
2445,Adrian Amos,Active,DB,GB
5427,Laquvionte Gonzalez,Active,WR,LAR
7401,Khalil Tate,Active,WR,PHI
2240,Deone Bucannon,Active,LB,TB
3343,Nate Sudfeld,Active,QB,SF
4105,Jordan Willis,Inactive,DE,SF
4353,Patrick Ricard,Active,FB,BAL
7679,Alim McNeill,Active,DT,DET
345,Brian Hoyer,Active,QB,NE
2086,Weston Richburg,Inactive,C,SF
8077,Otis Anderson,Active,RB,LAR
583,Brandon Graham,Active,DE,PHI
4603,Jeremiah Valoaga,Active,DE,NYJ
6059,Travis Fulgham,Active,WR,PHI
2407,Daryl Williams,Active,OL,BUF
5382,Nick Nelson,Active,DB,IND
5639,Ryan Winslow,Active,P,GB
6477,Duplicate Player,Inactive,ILB,DEN
7818,Tedarrell Slaton,Active,DT,GB
6084,Hjalte Froholdt,Active,OG,HOU
4892,Baker Mayfield,Active,QB,CLE
7023,Willie Gay,Active,LB,KC
4464,Nick Mullens,Active,QB,PHI
5008,Durham Smythe,Active,TE,MIA
6585,Tony Brooks-James,Active,RB,PIT
7352,Matt Cole,Active,WR,NYJ
3761,Lafayette Pitts,Active,CB,BUF
5996,Porter Gustin,Active,DE,CLE
7384,Jaquarius Landrews,Active,DB,NYG
1287,Kai Forbath,Injured Reserve,K,LAR
5080,Damion Ratley,Active,WR,DET
5111,Javon Wims,Active,WR,CHI
3301,Connor McGovern,Active,OL,NYJ
7891,Brock Wright,Active,TE,DET
7916,Paris Ford,Active,DB,LAR
3327,Alex Collins,Active,RB,SEA
3714,Charles Washington,Active,DB,ARI
1366,Duron Harmon,Active,DB,ATL
4128,Chad Williams,Active,WR,KC
7025,Josiah Coatney,Active,DT,SF
5321,Hunter Bradley,Active,LS,GB
7019,Chauncey Rivers,Active,LB,BAL
7939,Ben DeLuca,Active,DB,LAC
7136,Kamren Curl,Active,DB,WAS
13,Sam Koch,Active,P,BAL
7135,Freddie Swain,Active,WR,SEA
7477,Tyler Clark,Active,DT,KC
3195,Noah Spence,Active,DE,NO
5653,Jordan Thomas,Active,CB,PHI
2468,Bradley Pinion,Active,P,TB
1529,J.C. Tretter,Active,C,CLE
4911,Quinton Schooley,Active,C,WAS
7502,Dominique Dafney,Active,TE,GB
2818,Michael Palardy,Active,P,MIA
7015,Jacob Breeland,Active,TE,BAL
6214,Quincy Williams,Active,LB,JAX
5323,Equanimeous St. Brown,Active,WR,GB
3057,B.J. Finney,Active,OL,PIT
3513,Jared Norris,Active,LB,WAS
1489,J.J. Wilcox,Active,SS,ATL
3022,De'Vante Bausby,Active,CB,LV
3451,Ka'imi Fairbairn,Active,K,HOU
3164,Ezekiel Elliott,Active,RB,DAL
3232,Adam Gotsis,Active,DE,JAX
5170,Phillip Lindsay,Active,RB,HOU
1873,Richie Leone,Active,P,ARI
7877,Hamilcar Rashed,Active,DE,NYJ
5988,Mitch Hyatt,Inactive,OL,DAL
7603,Shi Smith,Active,WR,CAR
5223,Caleb Scott,Active,WR,LV
7814,Cameron McGrone,Active,LB,NE
6878,Anthony McFarland,Active,RB,PIT
5048,Isaac Yiadom,Active,DB,NYG
6929,Brian Cole,Active,DB,MIA
531,Joe Haden,Active,CB,PIT
2194,Trai Turner,Active,OG,PIT
4681,Reggie Davis,Practice Squad,WR,CHI
8036,Zeandae Johnson,Active,DT,MIN
5139,Trey Quinn,Active,WR,LV
3334,D.J. White,Inactive,CB,LV
6919,Thaddeus Moss,Active,TE,CIN
3367,Kavon Frazier,Active,DB,CIN
1837,Jimmy Garoppolo,Active,QB,SF
7755,Chris Wilcox,Active,CB,TB
4063,Haason Reddick,Active,LB,CAR
7834,Jaylon Moore,Active,OL,SF
7812,Simi Fehoko,Active,WR,DAL
6798,Jalen Reagor,Active,WR,PHI
7301,Tershawn Wharton,Active,DT,KC
1395,Shawn Williams,Active,DB,ARI
7959,Augie Contressa,Active,DB,TB
3246,Daryl Worley,Active,CB,ARI
7930,Raymond Johnson,Active,DE,NYG
6639,Terrell Bonds,Active,CB,MIA
2462,J.J. Nelson,Active,WR,IND
2108,Kyle Fuller,Active,CB,DEN
6067,Ryan Pope,Active,OT,ARI
5325,Peter Kalambayi,Active,LB,DEN
6938,Cam Akers,Active,RB,LAR
947,Julio Jones,Active,WR,TEN
4163,Jalen Reeves-Maybin,Inactive,LB,DET
6429,J.T. Hassell,Active,DB,NYJ
6835,Tyler Biadasz,Active,C,DAL
2368,Frank Clark,Active,DE,KC
7853,Naquan Jones,Active,DT,TEN
5235,David Wells,Active,TE,NE
8076,Michael Bandy,Active,WR,LAC
4505,Cameron Tom,Active,C,MIA
7280,Carter O'Donnell,Active,T,IND
6104,Alijah Holder,Active,DB,DET
7774,Jimmy Morrissey,Active,C,LV
6965,Jonathan Garvin,Active,LB,GB
7936,Amen Ogbongbemiga,Active,LB,LAC
1077,Travis Benjamin,Active,WR,SF
3827,Aldrick Rosas,Active,K,JAX
7431,Eli Mencer,Active,DE,SEA
6940,Shyheim Carter,Active,DB,HOU
3278,Pharoh Cooper,Active,WR,JAX
4255,Elijah Lee,Active,LB,CLE
3201,Roberto Aguayo,Active,K,NE
4221,Jeremy Sprinkle,Active,TE,DAL
2312,Kevin White,Active,WR,SF
2257,Carlos Hyde,Active,RB,JAX
SEA,SEA,,DEF,SEA
4120,Obi Melifonwu,Active,DB,PHI
6288,Marcus Green,Active,WR,PHI
7083,Tyler Huntley,Active,QB,BAL
5664,Trent Harris,Active,LB,NYG
7550,Warren Jackson,Active,WR,DEN
5052,Ronald Jones,Active,RB,TB
5565,Jason Cabinda,Active,FB,DET
7683,Monty Rice,Active,LB,TEN
1381,John Simon,Active,LB,TEN
3695,J.P. Holtz,Active,TE,CHI
3193,Germain Ifedi,Active,OL,CHI
7736,Lorenzo Burns,Inactive,CB,ARI
957,Cameron Jordan,Active,DE,NO
4937,Al Riles,Active,WR,IND
7977,Syrus Tuitele,Active,OG,BUF
2296,Terrance Parks,Active,SS,ATL
858,Anthony Castonzo,Injured Reserve,T,IND
6813,Jonathan Taylor,Active,RB,IND
7285,Donald Rutledge,Active,LB,ARI
2324,Cameron Erving,Active,OL,CAR
6925,Essang Bassey,Active,CB,DEN
6969,Dane Jackson,Active,CB,BUF
7963,Elijah Ponder,Active,DT,TB
5031,Oren Burks,Active,LB,GB
4931,Austin Appleby,Active,QB,DAL
4877,Drew Williams,Active,LS,ARI
5041,Fred Warner,Active,LB,SF
4927,Deondre Barnett,Active,DE,TB
5040,Tarvarius Moore,Active,DB,SF
7075,Charlie Woerner,Active,TE,SF
4241,Pat O'Connor,Active,DE,TB
4225,Tanner Vallejo,Active,LB,ARI
3390,Lachlan Edwards,Active,P,LAC
385,Britton Colquitt,Active,P,MIN
537,Maurkice Pouncey,Injured Reserve,C,PIT
3040,David Irving,Active,DE,LV
5166,Da'Mari Scott,Active,WR,NYG
623,Rodger Saffold,Active,OG,TEN
HOU,HOU,,DEF,HOU
2393,Danielle Hunter,Active,DE,MIN
5668,Aaron Stinnie,Active,OG,TB
5923,Joe Jackson,Active,DE,CLE
7702,Royce Newman,Active,OL,GB
6886,Chase Claypool,Active,WR,PIT
7866,Austin Faoliu,Active,DT,DAL
4881,Lamar Jackson,Inactive,QB,BAL
7095,Austin MacGinnis,Active,K,LAR
7846,Caleb Johnson,Active,LB,CHI
7913,Shaq Smith,Active,LB,NO
4055,O.J. Howard,Active,TE,TB
2460,C.J. Uzomah,Active,TE,CIN
7989,DJ Turner,Active,WR,LV
6009,Jordan Miller,Active,DB,SEA
181,Drew Stanton,Active,QB,TB
6244,Brandon Rusnak,Active,CB,JAX
5000,Chase Edmonds,Active,RB,ARI
6405,Ken Webster,Active,CB,SF
2064,Demarcus Lawrence,Active,DE,DAL
4754,Duplicate Player,Inactive,,BUF
5049,Harrison Phillips,Active,DT,BUF
6666,Noah Dawkins,Active,LB,NYJ
7030,Casey Toohill,Active,DE,WAS
6209,Ishmael Hyman,Active,WR,CAR
6849,Denzel Mims,Active,WR,NYJ
7851,Chandon Herring,Active,OL,TEN
5302,Bilal Nichols,Active,DT,CHI
343,Patrick Chung,Active,SS,NE
2501,Quandre Diggs,Active,SS,SEA
4998,DaeSean Hamilton,Active,WR,DEN
2067,Terrance Mitchell,Active,DB,HOU
7543,Travis Etienne,Active,RB,JAX
1088,Kelvin Beachum,Active,OT,ARI
6946,Myles Bryant,Active,DB,NE
2463,Jesse James,Active,TE,CHI
1518,Darius Slay,Active,CB,PHI
7858,Brenden Knox,Active,RB,DAL
3576,Reid Ferguson,Active,LS,BUF
2801,DeAndrew White,Active,WR,BAL
6974,Javaris Davis,Active,CB,MIA
1460,Sylvester Williams,Active,DT,DEN
7381,Niko Lalos,Active,DE,NYG
6179,Jahlani Tavai,Active,LB,DET
7085,Isaiah Coulter,Active,WR,HOU
6632,Dan Godsil,Injured Reserve,LS,CIN
6221,Justin Skule,Inactive,OT,SF
